mode,spatial,singular,m_c,m_h,T_c,T_h,vel_ratio
7,0.00405073918522994,35.71447595539174,80.35746,0.82998,26.61,32.62,96.81854984457456
8,0.024608301443996224,32.04019689464825,80.35746,0.82998,26.61,32.62,96.81854984457456
9,0.009810830807928828,31.788777433881798,80.35746,0.82998,26.61,32.62,96.81854984457456
10,0.010251357300496143,30.525744897596013,80.35746,0.82998,26.61,32.62,96.81854984457456
11,0.01302409986022128,28.921500315597488,80.35746,0.82998,26.61,32.62,96.81854984457456
12,0.012564224809166453,27.10725776728627,80.35746,0.82998,26.61,32.62,96.81854984457456
13,0.009826922856227594,26.420070590978476,80.35746,0.82998,26.61,32.62,96.81854984457456
14,0.0165108110906656,26.328369046054686,80.35746,0.82998,26.61,32.62,96.81854984457456
15,0.011085088975298649,24.683066606059583,80.35746,0.82998,26.61,32.62,96.81854984457456
16,0.0057347213438612935,23.32548172215737,80.35746,0.82998,26.61,32.62,96.81854984457456
17,0.024183822343135764,22.700661045806566,80.35746,0.82998,26.61,32.62,96.81854984457456
18,0.014633054018426775,22.069382160333053,80.35746,0.82998,26.61,32.62,96.81854984457456
19,0.008266491334198323,21.55950746055868,80.35746,0.82998,26.61,32.62,96.81854984457456
0,0.011391858308476454,70.36828042629924,80.35746,0.82998,26.61,32.62,96.81854984457456
1,0.004493984859622499,61.22827337658051,80.35746,0.82998,26.61,32.62,96.81854984457456
2,0.012092596006019087,55.41076857167443,80.35746,0.82998,26.61,32.62,96.81854984457456
3,0.00805128394307529,47.71439238024549,80.35746,0.82998,26.61,32.62,96.81854984457456
4,0.011967974547218657,45.646543869992165,80.35746,0.82998,26.61,32.62,96.81854984457456
5,0.0074346542305912516,41.936138802711696,80.35746,0.82998,26.61,32.62,96.81854984457456
6,0.008081517502142555,36.50090833574449,80.35746,0.82998,26.61,32.62,96.81854984457456
7,0.0010614592654113666,35.71447595539174,80.35746,0.82998,26.61,32.62,96.81854984457456
8,0.015571057697497661,32.04019689464825,80.35746,0.82998,26.61,32.62,96.81854984457456
9,0.009948728527263037,31.788777433881798,80.35746,0.82998,26.61,32.62,96.81854984457456
10,0.005462263879246039,30.525744897596013,80.35746,0.82998,26.61,32.62,96.81854984457456
11,0.00942057688267809,28.921500315597488,80.35746,0.82998,26.61,32.62,96.81854984457456
12,0.0059351398372382924,27.10725776728627,80.35746,0.82998,26.61,32.62,96.81854984457456
13,0.015775539547504432,26.420070590978476,80.35746,0.82998,26.61,32.62,96.81854984457456
14,0.015192538594339562,26.328369046054686,80.35746,0.82998,26.61,32.62,96.81854984457456
15,0.0012868599851093411,24.683066606059583,80.35746,0.82998,26.61,32.62,96.81854984457456
16,0.002620479319311771,23.32548172215737,80.35746,0.82998,26.61,32.62,96.81854984457456
17,0.015090894584896214,22.700661045806566,80.35746,0.82998,26.61,32.62,96.81854984457456
18,0.006033983095115532,22.069382160333053,80.35746,0.82998,26.61,32.62,96.81854984457456
19,0.013704385483352894,21.55950746055868,80.35746,0.82998,26.61,32.62,96.81854984457456
0,0.05427091994524604,98.47990849975908,457.12204,4.86133,34.95,88.13,94.0322998027289
1,0.005888842284718185,83.05693802074052,457.12204,4.86133,34.95,88.13,94.0322998027289
2,0.06861753351683293,82.38228677779901,457.12204,4.86133,34.95,88.13,94.0322998027289
3,0.05553700205597043,75.58296518455265,457.12204,4.86133,34.95,88.13,94.0322998027289
4,0.036241019783454294,56.78509910828497,457.12204,4.86133,34.95,88.13,94.0322998027289
5,0.0327132308291048,54.33374160204247,457.12204,4.86133,34.95,88.13,94.0322998027289
6,0.10720047818868171,51.91230865291469,457.12204,4.86133,34.95,88.13,94.0322998027289
7,0.061038055489862644,45.802592410363616,457.12204,4.86133,34.95,88.13,94.0322998027289
8,0.06379974118698034,43.7300527779702,457.12204,4.86133,34.95,88.13,94.0322998027289
9,0.035834470747040215,39.4348823090841,457.12204,4.86133,34.95,88.13,94.0322998027289
10,0.036212888211405565,37.5798784767049,457.12204,4.86133,34.95,88.13,94.0322998027289
11,0.0340489343864604,36.02006617064709,457.12204,4.86133,34.95,88.13,94.0322998027289
12,0.05611373958524862,31.77969782412326,457.12204,4.86133,34.95,88.13,94.0322998027289
13,0.028835846161788924,30.067013623658163,457.12204,4.86133,34.95,88.13,94.0322998027289
14,0.10307289699954249,29.246578395984358,457.12204,4.86133,34.95,88.13,94.0322998027289
15,0.11474324583250982,27.458847876665317,457.12204,4.86133,34.95,88.13,94.0322998027289
16,0.06999410914436709,25.449522011498352,457.12204,4.86133,34.95,88.13,94.0322998027289
17,0.013510698723774674,25.004909772383645,457.12204,4.86133,34.95,88.13,94.0322998027289
18,0.005100566745148755,24.484621824947855,457.12204,4.86133,34.95,88.13,94.0322998027289
19,0.021536238239887727,23.038602419374712,457.12204,4.86133,34.95,88.13,94.0322998027289
0,0.049146800355470574,98.47990849975908,457.12204,4.86133,34.95,88.13,94.0322998027289
1,0.07257595992903004,83.05693802074052,457.12204,4.86133,34.95,88.13,94.0322998027289
2,0.03809901605256766,82.38228677779901,457.12204,4.86133,34.95,88.13,94.0322998027289
3,0.07123576626153943,75.58296518455265,457.12204,4.86133,34.95,88.13,94.0322998027289
4,0.07320612576572504,56.78509910828497,457.12204,4.86133,34.95,88.13,94.0322998027289
5,0.005541182632173494,54.33374160204247,457.12204,4.86133,34.95,88.13,94.0322998027289
6,0.034433805286517884,51.91230865291469,457.12204,4.86133,34.95,88.13,94.0322998027289
7,0.036246558051206065,45.802592410363616,457.12204,4.86133,34.95,88.13,94.0322998027289
8,0.07274692900572877,43.7300527779702,457.12204,4.86133,34.95,88.13,94.0322998027289
9,0.023739106728603927,39.4348823090841,457.12204,4.86133,34.95,88.13,94.0322998027289
10,0.050324104913969776,37.5798784767049,457.12204,4.86133,34.95,88.13,94.0322998027289
11,0.10791940690977574,36.02006617064709,457.12204,4.86133,34.95,88.13,94.0322998027289
12,0.02535339403775156,31.77969782412326,457.12204,4.86133,34.95,88.13,94.0322998027289
13,0.09836539568316495,30.067013623658163,457.12204,4.86133,34.95,88.13,94.0322998027289
14,0.04910577429434792,29.246578395984358,457.12204,4.86133,34.95,88.13,94.0322998027289
15,0.009659233123047478,27.458847876665317,457.12204,4.86133,34.95,88.13,94.0322998027289
16,0.025447793786019836,25.449522011498352,457.12204,4.86133,34.95,88.13,94.0322998027289
17,0.007421004498485729,25.004909772383645,457.12204,4.86133,34.95,88.13,94.0322998027289
18,0.0394731717458425,24.484621824947855,457.12204,4.86133,34.95,88.13,94.0322998027289
19,0.08287925287619925,23.038602419374712,457.12204,4.86133,34.95,88.13,94.0322998027289
0,0.02958575591273651,98.47990849975908,457.12204,4.86133,34.95,88.13,94.0322998027289
1,0.04694198665831707,83.05693802074052,457.12204,4.86133,34.95,88.13,94.0322998027289
2,0.028577739221903296,82.38228677779901,457.12204,4.86133,34.95,88.13,94.0322998027289
3,0.042472678291379705,75.58296518455265,457.12204,4.86133,34.95,88.13,94.0322998027289
4,0.023030558997319105,56.78509910828497,457.12204,4.86133,34.95,88.13,94.0322998027289
5,0.00976517846446245,54.33374160204247,457.12204,4.86133,34.95,88.13,94.0322998027289
6,0.02260401407188155,51.91230865291469,457.12204,4.86133,34.95,88.13,94.0322998027289
7,0.033376298680817394,45.802592410363616,457.12204,4.86133,34.95,88.13,94.0322998027289
8,0.04015627005475408,43.7300527779702,457.12204,4.86133,34.95,88.13,94.0322998027289
9,0.011873726651807866,39.4348823090841,457.12204,4.86133,34.95,88.13,94.0322998027289
10,0.010188212822249708,37.5798784767049,457.12204,4.86133,34.95,88.13,94.0322998027289
11,0.05638576335141072,36.02006617064709,457.12204,4.86133,34.95,88.13,94.0322998027289
12,0.004610222995472086,31.77969782412326,457.12204,4.86133,34.95,88.13,94.0322998027289
13,0.032985414193709636,30.067013623658163,457.12204,4.86133,34.95,88.13,94.0322998027289
14,0.021285493933622522,29.246578395984358,457.12204,4.86133,34.95,88.13,94.0322998027289
15,0.007483972213724501,27.458847876665317,457.12204,4.86133,34.95,88.13,94.0322998027289
16,0.013800429656023424,25.449522011498352,457.12204,4.86133,34.95,88.13,94.0322998027289
17,0.007063385216028934,25.004909772383645,457.12204,4.86133,34.95,88.13,94.0322998027289
18,0.015851630338793832,24.484621824947855,457.12204,4.86133,34.95,88.13,94.0322998027289
19,0.02444130867555024,23.038602419374712,457.12204,4.86133,34.95,88.13,94.0322998027289
0,0.017302758567264355,98.47990849975908,457.12204,4.86133,34.95,88.13,94.0322998027289
1,0.01891809234932354,83.05693802074052,457.12204,4.86133,34.95,88.13,94.0322998027289
2,0.01976020320637154,82.38228677779901,457.12204,4.86133,34.95,88.13,94.0322998027289
3,0.020994827146407727,75.58296518455265,457.12204,4.86133,34.95,88.13,94.0322998027289
4,0.0032695898841056882,56.78509910828497,457.12204,4.86133,34.95,88.13,94.0322998027289
5,0.007584749278726035,54.33374160204247,457.12204,4.86133,34.95,88.13,94.0322998027289
6,0.014556261695800432,51.91230865291469,457.12204,4.86133,34.95,88.13,94.0322998027289
7,0.01279063361782664,45.802592410363616,457.12204,4.86133,34.95,88.13,94.0322998027289
8,0.019369629478384765,43.7300527779702,457.12204,4.86133,34.95,88.13,94.0322998027289
9,0.002739912240315434,39.4348823090841,457.12204,4.86133,34.95,88.13,94.0322998027289
10,0.0033399819240170874,37.5798784767049,457.12204,4.86133,34.95,88.13,94.0322998027289
11,0.024445833696345006,36.02006617064709,457.12204,4.86133,34.95,88.13,94.0322998027289
12,0.012513423789286068,31.77969782412326,457.12204,4.86133,34.95,88.13,94.0322998027289
13,0.012181654478156145,30.067013623658163,457.12204,4.86133,34.95,88.13,94.0322998027289
14,0.00870604114523738,29.246578395984358,457.12204,4.86133,34.95,88.13,94.0322998027289
15,0.013078702029665417,27.458847876665317,457.12204,4.86133,34.95,88.13,94.0322998027289
16,0.01292334810913946,25.449522011498352,457.12204,4.86133,34.95,88.13,94.0322998027289
17,0.00753594081325593,25.004909772383645,457.12204,4.86133,34.95,88.13,94.0322998027289
18,0.003582565729696022,24.484621824947855,457.12204,4.86133,34.95,88.13,94.0322998027289
19,0.00658874381513165,23.038602419374712,457.12204,4.86133,34.95,88.13,94.0322998027289
0,0.04054179994728135,95.5887751180576,458.01571,3.16027,33.54,78.96,144.92929718030422
1,0.016001839604576594,83.21986333944952,458.01571,3.16027,33.54,78.96,144.92929718030422
2,0.09183192461455941,74.14879879192979,458.01571,3.16027,33.54,78.96,144.92929718030422
3,0.03488117922972411,66.83163111795149,458.01571,3.16027,33.54,78.96,144.92929718030422
4,0.028186111457779082,57.29787912992269,458.01571,3.16027,33.54,78.96,144.92929718030422
5,0.10228460222725161,49.737970764612314,458.01571,3.16027,33.54,78.96,144.92929718030422
6,0.009904883246373725,47.51217062461694,458.01571,3.16027,33.54,78.96,144.92929718030422
7,0.04524595173354094,42.35421553035669,458.01571,3.16027,33.54,78.96,144.92929718030422
8,0.019760276284398096,39.76782422586415,458.01571,3.16027,33.54,78.96,144.92929718030422
9,0.10298459713259149,36.62941532417681,458.01571,3.16027,33.54,78.96,144.92929718030422
10,0.0340970516381363,35.140598048989304,458.01571,3.16027,33.54,78.96,144.92929718030422
11,0.051061767336776094,31.60328750333717,458.01571,3.16027,33.54,78.96,144.92929718030422
12,0.03671483357121072,30.07485361802481,458.01571,3.16027,33.54,78.96,144.92929718030422
13,0.08423604692107502,28.602539334267146,458.01571,3.16027,33.54,78.96,144.92929718030422
14,0.015446111743460503,26.162982837649462,458.01571,3.16027,33.54,78.96,144.92929718030422
15,0.12404184668107095,25.63197875543494,458.01571,3.16027,33.54,78.96,144.92929718030422
16,0.0560332757551074,24.907723652306906,458.01571,3.16027,33.54,78.96,144.92929718030422
17,0.04795253735593272,22.36254628131464,458.01571,3.16027,33.54,78.96,144.92929718030422
18,0.030445584832362666,21.634602334313712,458.01571,3.16027,33.54,78.96,144.92929718030422
19,0.05293511252199267,20.547412536297593,458.01571,3.16027,33.54,78.96,144.92929718030422
0,0.05641903503182828,95.5887751180576,458.01571,3.16027,33.54,78.96,144.92929718030422
1,0.06918189466083753,83.21986333944952,458.01571,3.16027,33.54,78.96,144.92929718030422
2,0.0650239028324826,74.14879879192979,458.01571,3.16027,33.54,78.96,144.92929718030422
3,0.0740483753785941,66.83163111795149,458.01571,3.16027,33.54,78.96,144.92929718030422
4,0.06442251991438981,57.29787912992269,458.01571,3.16027,33.54,78.96,144.92929718030422
5,0.02685462208415163,49.737970764612314,458.01571,3.16027,33.54,78.96,144.92929718030422
6,0.044374934968498765,47.51217062461694,458.01571,3.16027,33.54,78.96,144.92929718030422
7,0.024334431772506184,42.35421553035669,458.01571,3.16027,33.54,78.96,144.92929718030422
8,0.03410197886177144,39.76782422586415,458.01571,3.16027,33.54,78.96,144.92929718030422
9,0.03284575596139749,36.62941532417681,458.01571,3.16027,33.54,78.96,144.92929718030422
10,0.12945240730063257,35.140598048989304,458.01571,3.16027,33.54,78.96,144.92929718030422
11,0.030592243206250973,31.60328750333717,458.01571,3.16027,33.54,78.96,144.92929718030422
12,0.05554082593892832,30.07485361802481,458.01571,3.16027,33.54,78.96,144.92929718030422
13,0.024820143915948025,28.602539334267146,458.01571,3.16027,33.54,78.96,144.92929718030422
14,0.01402587721075553,26.162982837649462,458.01571,3.16027,33.54,78.96,144.92929718030422
15,0.07774632825975587,25.63197875543494,458.01571,3.16027,33.54,78.96,144.92929718030422
16,0.0348298892314432,24.907723652306906,458.01571,3.16027,33.54,78.96,144.92929718030422
17,0.03650588571679137,22.36254628131464,458.01571,3.16027,33.54,78.96,144.92929718030422
18,0.045605986251281545,21.634602334313712,458.01571,3.16027,33.54,78.96,144.92929718030422
19,0.014500391241483189,20.547412536297593,458.01571,3.16027,33.54,78.96,144.92929718030422
0,0.034965348303889456,95.5887751180576,458.01571,3.16027,33.54,78.96,144.92929718030422
1,0.04302466997645022,83.21986333944952,458.01571,3.16027,33.54,78.96,144.92929718030422
2,0.042155134952727866,74.14879879192979,458.01571,3.16027,33.54,78.96,144.92929718030422
3,0.04543514275020065,66.83163111795149,458.01571,3.16027,33.54,78.96,144.92929718030422
4,0.015786424412000604,57.29787912992269,458.01571,3.16027,33.54,78.96,144.92929718030422
5,0.024503247560116365,49.737970764612314,458.01571,3.16027,33.54,78.96,144.92929718030422
6,0.02668593294459596,47.51217062461694,458.01571,3.16027,33.54,78.96,144.92929718030422
7,0.008421040039495706,42.35421553035669,458.01571,3.16027,33.54,78.96,144.92929718030422
8,0.017876668451426707,39.76782422586415,458.01571,3.16027,33.54,78.96,144.92929718030422
9,0.0139719145434386,36.62941532417681,458.01571,3.16027,33.54,78.96,144.92929718030422
10,0.05414594207194438,35.140598048989304,458.01571,3.16027,33.54,78.96,144.92929718030422
11,0.01865162684866123,31.60328750333717,458.01571,3.16027,33.54,78.96,144.92929718030422
12,0.02677856887378456,30.07485361802481,458.01571,3.16027,33.54,78.96,144.92929718030422
13,0.01606505251932373,28.602539334267146,458.01571,3.16027,33.54,78.96,144.92929718030422
14,0.008466948361187743,26.162982837649462,458.01571,3.16027,33.54,78.96,144.92929718030422
15,0.050871879523462685,25.63197875543494,458.01571,3.16027,33.54,78.96,144.92929718030422
16,0.017412418835872932,24.907723652306906,458.01571,3.16027,33.54,78.96,144.92929718030422
17,0.00996891046060002,22.36254628131464,458.01571,3.16027,33.54,78.96,144.92929718030422
18,0.020436729838193054,21.634602334313712,458.01571,3.16027,33.54,78.96,144.92929718030422
19,0.01068900623982228,20.547412536297593,458.01571,3.16027,33.54,78.96,144.92929718030422
0,0.01477890396123858,95.5887751180576,458.01571,3.16027,33.54,78.96,144.92929718030422
1,0.012604098110621149,83.21986333944952,458.01571,3.16027,33.54,78.96,144.92929718030422
2,0.02725395161968067,74.14879879192979,458.01571,3.16027,33.54,78.96,144.92929718030422
3,0.019743496508575802,66.83163111795149,458.01571,3.16027,33.54,78.96,144.92929718030422
4,0.010376618998360562,57.29787912992269,458.01571,3.16027,33.54,78.96,144.92929718030422
5,0.011689096586100428,49.737970764612314,458.01571,3.16027,33.54,78.96,144.92929718030422
6,0.01150490292312823,47.51217062461694,458.01571,3.16027,33.54,78.96,144.92929718030422
7,0.0026669149514935413,42.35421553035669,458.01571,3.16027,33.54,78.96,144.92929718030422
8,0.007614442379247301,39.76782422586415,458.01571,3.16027,33.54,78.96,144.92929718030422
9,0.0012893088805157177,36.62941532417681,458.01571,3.16027,33.54,78.96,144.92929718030422
10,0.026443712089587266,35.140598048989304,458.01571,3.16027,33.54,78.96,144.92929718030422
11,0.003349373468332326,31.60328750333717,458.01571,3.16027,33.54,78.96,144.92929718030422
12,0.014660314305384002,30.07485361802481,458.01571,3.16027,33.54,78.96,144.92929718030422
13,0.009253003407563949,28.602539334267146,458.01571,3.16027,33.54,78.96,144.92929718030422
14,0.008097256425095787,26.162982837649462,458.01571,3.16027,33.54,78.96,144.92929718030422
15,0.03040281132854231,25.63197875543494,458.01571,3.16027,33.54,78.96,144.92929718030422
16,0.003973479927259902,24.907723652306906,458.01571,3.16027,33.54,78.96,144.92929718030422
17,0.012371487720924973,22.36254628131464,458.01571,3.16027,33.54,78.96,144.92929718030422
18,0.0046580125746172076,21.634602334313712,458.01571,3.16027,33.54,78.96,144.92929718030422
19,0.0009132725783026155,20.547412536297593,458.01571,3.16027,33.54,78.96,144.92929718030422
0,0.029558674737703045,128.94320165349916,601.29549,4.16693,36.41,95.04,144.30179772638368
1,0.11046647066277951,119.53063257008772,601.29549,4.16693,36.41,95.04,144.30179772638368
2,0.055434163474162364,103.05435565008918,601.29549,4.16693,36.41,95.04,144.30179772638368
3,0.011335124323146598,96.4353909344691,601.29549,4.16693,36.41,95.04,144.30179772638368
4,0.03811446530490033,80.56187914517449,601.29549,4.16693,36.41,95.04,144.30179772638368
5,0.06094478165387326,69.2578860781743,601.29549,4.16693,36.41,95.04,144.30179772638368
6,0.03528473057636675,61.88651375429331,601.29549,4.16693,36.41,95.04,144.30179772638368
7,0.04208363353348505,56.24909132311443,601.29549,4.16693,36.41,95.04,144.30179772638368
8,0.01969670073783841,54.27286628163931,601.29549,4.16693,36.41,95.04,144.30179772638368
9,0.09562532303310277,52.9088625515743,601.29549,4.16693,36.41,95.04,144.30179772638368
10,0.08010124341580808,45.427431714058514,601.29549,4.16693,36.41,95.04,144.30179772638368
11,0.061065767915649674,40.36820043689834,601.29549,4.16693,36.41,95.04,144.30179772638368
12,0.07572026410567509,39.745554971103694,601.29549,4.16693,36.41,95.04,144.30179772638368
13,0.022500972665757374,37.624513513146525,601.29549,4.16693,36.41,95.04,144.30179772638368
14,0.043813819646926905,36.95551134887037,601.29549,4.16693,36.41,95.04,144.30179772638368
15,0.046116694933560645,32.801665453669195,601.29549,4.16693,36.41,95.04,144.30179772638368
16,0.013610614151765238,31.576098289699985,601.29549,4.16693,36.41,95.04,144.30179772638368
17,0.0600085782252106,30.261026623262776,601.29549,4.16693,36.41,95.04,144.30179772638368
18,0.1032427741947575,28.39640709175242,601.29549,4.16693,36.41,95.04,144.30179772638368
19,0.0678122830422428,27.825617958312606,601.29549,4.16693,36.41,95.04,144.30179772638368
0,0.05983985896361341,128.94320165349916,601.29549,4.16693,36.41,95.04,144.30179772638368
1,0.06506583882202288,119.53063257008772,601.29549,4.16693,36.41,95.04,144.30179772638368
2,0.06367645615311625,103.05435565008918,601.29549,4.16693,36.41,95.04,144.30179772638368
3,0.053519506146535153,96.4353909344691,601.29549,4.16693,36.41,95.04,144.30179772638368
4,0.042546578416551385,80.56187914517449,601.29549,4.16693,36.41,95.04,144.30179772638368
5,0.051180610403843835,69.2578860781743,601.29549,4.16693,36.41,95.04,144.30179772638368
6,0.014171881332291318,61.88651375429331,601.29549,4.16693,36.41,95.04,144.30179772638368
7,0.009538015994794466,56.24909132311443,601.29549,4.16693,36.41,95.04,144.30179772638368
8,0.06167972626365531,54.27286628163931,601.29549,4.16693,36.41,95.04,144.30179772638368
9,0.0439180830440704,52.9088625515743,601.29549,4.16693,36.41,95.04,144.30179772638368
10,0.028899260735382994,45.427431714058514,601.29549,4.16693,36.41,95.04,144.30179772638368
11,0.06439544575093849,40.36820043689834,601.29549,4.16693,36.41,95.04,144.30179772638368
12,0.047736568876087564,39.745554971103694,601.29549,4.16693,36.41,95.04,144.30179772638368
13,0.07133594713474285,37.624513513146525,601.29549,4.16693,36.41,95.04,144.30179772638368
14,0.11141164421060679,36.95551134887037,601.29549,4.16693,36.41,95.04,144.30179772638368
15,0.03420695819333745,32.801665453669195,601.29549,4.16693,36.41,95.04,144.30179772638368
16,0.06594869862021464,31.576098289699985,601.29549,4.16693,36.41,95.04,144.30179772638368
17,0.032086628891035876,30.261026623262776,601.29549,4.16693,36.41,95.04,144.30179772638368
18,0.025231414727111885,28.39640709175242,601.29549,4.16693,36.41,95.04,144.30179772638368
19,0.033021093693959204,27.825617958312606,601.29549,4.16693,36.41,95.04,144.30179772638368
0,0.02821734192680841,128.94320165349916,601.29549,4.16693,36.41,95.04,144.30179772638368
1,0.05174054529792401,119.53063257008772,601.29549,4.16693,36.41,95.04,144.30179772638368
2,0.026319709724185094,103.05435565008918,601.29549,4.16693,36.41,95.04,144.30179772638368
3,0.03822992689698944,96.4353909344691,601.29549,4.16693,36.41,95.04,144.30179772638368
4,0.003565986545734129,80.56187914517449,601.29549,4.16693,36.41,95.04,144.30179772638368
5,0.025819245333793407,69.2578860781743,601.29549,4.16693,36.41,95.04,144.30179772638368
6,0.010572596636944593,61.88651375429331,601.29549,4.16693,36.41,95.04,144.30179772638368
7,0.011615174445247182,56.24909132311443,601.29549,4.16693,36.41,95.04,144.30179772638368
8,0.03656559602830127,54.27286628163931,601.29549,4.16693,36.41,95.04,144.30179772638368
9,0.025918006646709107,52.9088625515743,601.29549,4.16693,36.41,95.04,144.30179772638368
10,0.010173844297247034,45.427431714058514,601.29549,4.16693,36.41,95.04,144.30179772638368
11,0.011886275545677305,40.36820043689834,601.29549,4.16693,36.41,95.04,144.30179772638368
12,0.0038403187422849606,39.745554971103694,601.29549,4.16693,36.41,95.04,144.30179772638368
13,0.01918826643977922,37.624513513146525,601.29549,4.16693,36.41,95.04,144.30179772638368
14,0.048569194353389855,36.95551134887037,601.29549,4.16693,36.41,95.04,144.30179772638368
15,0.026999398637503752,32.801665453669195,601.29549,4.16693,36.41,95.04,144.30179772638368
16,0.027645132644674816,31.576098289699985,601.29549,4.16693,36.41,95.04,144.30179772638368
17,0.018075917450439016,30.261026623262776,601.29549,4.16693,36.41,95.04,144.30179772638368
18,0.030058434439926448,28.39640709175242,601.29549,4.16693,36.41,95.04,144.30179772638368
19,0.0021033342952228302,27.825617958312606,601.29549,4.16693,36.41,95.04,144.30179772638368
0,0.045560955406282674,128.94320165349916,601.29549,4.16693,36.41,95.04,144.30179772638368
1,0.030667396761616714,119.53063257008772,601.29549,4.16693,36.41,95.04,144.30179772638368
2,0.016072688178914663,103.05435565008918,601.29549,4.16693,36.41,95.04,144.30179772638368
3,0.01690534302634522,96.4353909344691,601.29549,4.16693,36.41,95.04,144.30179772638368
4,0.03281826188248737,80.56187914517449,601.29549,4.16693,36.41,95.04,144.30179772638368
5,0.011590659420831135,69.2578860781743,601.29549,4.16693,36.41,95.04,144.30179772638368
6,0.016043809147812237,61.88651375429331,601.29549,4.16693,36.41,95.04,144.30179772638368
7,0.0198234022437461,56.24909132311443,601.29549,4.16693,36.41,95.04,144.30179772638368
8,0.023425095188551875,54.27286628163931,601.29549,4.16693,36.41,95.04,144.30179772638368
9,0.013165063205000434,52.9088625515743,601.29549,4.16693,36.41,95.04,144.30179772638368
10,0.022623829692252174,45.427431714058514,601.29549,4.16693,36.41,95.04,144.30179772638368
11,0.009285708849194314,40.36820043689834,601.29549,4.16693,36.41,95.04,144.30179772638368
12,0.01257679794635431,39.745554971103694,601.29549,4.16693,36.41,95.04,144.30179772638368
13,0.006893742491359947,37.624513513146525,601.29549,4.16693,36.41,95.04,144.30179772638368
14,0.01299548462403123,36.95551134887037,601.29549,4.16693,36.41,95.04,144.30179772638368
15,0.011160960545367906,32.801665453669195,601.29549,4.16693,36.41,95.04,144.30179772638368
16,0.028045648598018533,31.576098289699985,601.29549,4.16693,36.41,95.04,144.30179772638368
17,0.02067563580607417,30.261026623262776,601.29549,4.16693,36.41,95.04,144.30179772638368
18,0.010886969432628579,28.39640709175242,601.29549,4.16693,36.41,95.04,144.30179772638368
19,0.009763030030950585,27.825617958312606,601.29549,4.16693,36.41,95.04,144.30179772638368
